,FisrtPara,FirstSente,ParaLoc,SenteLoc,SenteLen,ThematicWords,ProperNouns,StatRatio,Included
7373,0,0,0.43578794817037836,0.7775382886072444,30,1.1764705882352942,1.1627906976744187,0.0,0
7374,1,1,0.6283185307179586,3.141592653589793,23,1.9736842105263157,3.870967741935484,0.0,1
7375,0,1,0.3394819509665946,1.0471975511965976,25,2.7586206896551726,2.684563758389262,0.0,1
7376,0,0,0.3394819509665946,0.5658032516109911,19,0.9090909090909091,5.405405405405405,0.0,1
7377,0,0,0.3394819509665946,0.43578794817037836,15,2.898550724637681,2.8169014084507045,0.0,0
7378,0,1,0.26147276890222704,1.0471975511965976,16,1.2658227848101267,5.0,0.0,0
7379,0,0,0.26147276890222704,0.5658032516109911,29,0.47619047619047616,0.0,1.4218009478672986,0
7380,0,0,0.26147276890222704,0.43578794817037836,18,1.7699115044247788,1.7391304347826086,0.0,0
7381,0,1,0.6220306308857955,1.0471975511965976,37,1.4851485148514851,1.951219512195122,1.4634146341463414,1
7382,0,0,0.6220306308857955,0.5658032516109911,27,0.5319148936170213,0.0,0.0,0
7383,0,0,0.6220306308857955,0.43578794817037836,25,0.6711409395973155,1.3333333333333335,0.0,0
7384,0,0,0.6220306308857955,1.0367177181429925,1,0.0,0.0,0.0,0
7385,0,1,0.41069639947419107,0.4487989505128276,17,0.9009009009009009,3.571428571428571,0.0,1
7386,0,0,0.41069639947419107,0.2424871078332819,23,1.675977653631285,0.0,0.0,0
7387,0,0,0.41069639947419107,0.18676626350159073,23,0.6756756756756757,1.342281879194631,0.0,0
7388,0,0,0.41069639947419107,0.44430759348985394,20,0.847457627118644,5.042016806722689,2.5210084033613445,1
7389,0,0,0.41069639947419107,0.2933545710529936,19,0.0,3.7735849056603774,2.830188679245283,0
7390,0,0,0.41069639947419107,0.127307291136071,19,1.0,3.9603960396039604,0.0,1
7391,0,0,0.41069639947419107,0.4309234169622851,17,1.0101010101010102,2.0,0.0,0
7392,1,1,0.7853981633974483,3.141592653589793,23,3.1496062992125986,1.5267175572519083,0.0,1
7393,0,1,0.4243524387082433,0.7853981633974483,19,1.492537313432836,2.941176470588235,2.2058823529411766,0
7394,0,0,0.4243524387082433,0.4243524387082433,19,0.0,1.834862385321101,5.5045871559633035,0
7395,0,0,0.4243524387082433,0.32684096112778377,10,4.838709677419355,0.0,4.615384615384616,1
7396,0,0,0.4243524387082433,0.7775382886072444,21,0.8333333333333334,4.958677685950414,4.958677685950414,0
7397,0,1,0.32684096112778377,1.5707963267948966,43,1.0309278350515463,3.4013605442176873,1.0204081632653061,0
7398,0,0,0.32684096112778377,0.8487048774164866,17,2.0408163265306123,2.0,3.0,1
7399,0,1,0.7775382886072444,0.4487989505128276,30,0.0,1.2658227848101267,0.0,0
7400,0,0,0.7775382886072444,0.2424871078332819,21,0.7751937984496124,0.0,0.0,0
7401,0,0,0.7775382886072444,0.18676626350159073,23,0.7936507936507936,4.724409448818897,0.0,0
7402,0,0,0.7775382886072444,0.44430759348985394,32,0.5181347150259067,2.0618556701030926,1.5463917525773196,1
7403,0,0,0.7775382886072444,0.2933545710529936,23,0.7751937984496124,0.0,0.0,1
7404,0,0,0.7775382886072444,0.127307291136071,10,0.0,0.0,0.0,0
7405,0,0,0.7775382886072444,0.4309234169622851,25,0.0,1.3245033112582782,3.9735099337748343,0
7406,0,0,0.7775382886072444,0.3383505405385299,33,0.0,1.0362694300518136,0.0,0
7407,1,1,0.6283185307179586,3.141592653589793,22,3.816793893129771,2.941176470588235,4.411764705882353,1
7408,0,1,0.3394819509665946,1.0471975511965976,25,1.3986013986013985,1.3793103448275863,0.0,0
7409,0,0,0.3394819509665946,0.5658032516109911,18,1.834862385321101,5.405405405405405,0.0,1
7410,0,0,0.3394819509665946,0.43578794817037836,16,2.73972602739726,0.0,0.0,0
7411,0,1,0.26147276890222704,3.141592653589793,36,1.4705882352941178,1.932367149758454,2.898550724637681,1
7412,0,1,0.6220306308857955,1.0471975511965976,19,1.8691588785046729,0.0,0.0,0
7413,0,0,0.6220306308857955,0.5658032516109911,28,1.25,2.4691358024691357,0.0,0
7414,0,0,0.6220306308857955,0.43578794817037836,28,1.829268292682927,0.0,0.0,1
7415,0,0,0.6220306308857955,1.0367177181429925,1,0.0,0.0,0.0,0
7416,0,1,0.41069639947419107,0.5235987755982988,23,1.36986301369863,1.3513513513513513,0.0,1
7417,0,0,0.41069639947419107,0.28290162580549555,24,0.8064516129032258,3.2,0.0,0
7418,0,0,0.41069639947419107,0.21789397408518918,23,3.389830508474576,0.0,4.918032786885246,0
7419,0,0,0.41069639947419107,0.5183588590714963,32,1.0638297872340425,3.1578947368421053,0.0,0
7420,0,0,0.41069639947419107,0.34224699956182586,32,0.5952380952380952,0.0,3.5502958579881656,0
7421,0,0,0.41069639947419107,0.14852517299208282,29,1.2903225806451613,3.821656050955414,1.910828025477707,0
7422,1,1,0.7853981633974483,3.141592653589793,23,2.158273381294964,2.8169014084507045,2.112676056338028,1
7423,0,1,0.4243524387082433,0.7853981633974483,17,6.0,1.8867924528301887,0.0,1
7424,0,0,0.4243524387082433,0.4243524387082433,14,1.3513513513513513,0.0,4.0,0
7425,0,0,0.4243524387082433,0.32684096112778377,20,0.7936507936507936,3.149606299212598,2.3622047244094486,0
7426,0,0,0.4243524387082433,0.7775382886072444,22,0.0,1.6666666666666667,0.0,0
7427,0,1,0.32684096112778377,1.5707963267948966,23,2.34375,3.0534351145038165,2.2900763358778624,1
7428,0,0,0.32684096112778377,0.8487048774164866,42,0.7490636704119851,3.717472118959108,1.1152416356877324,1
7429,0,1,0.7775382886072444,0.3141592653589793,19,0.9259259259259259,0.0,2.7522935779816518,0
7430,0,0,0.7775382886072444,0.1697409754832973,17,0.9009009009009009,5.357142857142857,0.0,1
7431,0,0,0.7775382886072444,0.13073638445111352,16,0.0,3.508771929824561,0.0,0
7432,0,0,0.7775382886072444,0.31101531544289773,17,0.9433962264150944,1.8691588785046727,0.0,1
7433,0,0,0.7775382886072444,0.20534819973709553,17,0.0,5.660377358490567,0.0,1
7434,0,0,0.7775382886072444,0.0891151037952497,12,2.985074626865672,2.898550724637681,0.0,0
7435,0,0,0.7775382886072444,0.30164639187359954,17,1.8018018018018018,1.7699115044247788,0.0,0
7436,0,0,0.7775382886072444,0.23684537837697092,6,0.0,0.0,0.0,1
7437,0,0,0.7775382886072444,0.04571018373102068,12,0.0,2.2988505747126435,0.0,0
7438,0,0,0.7775382886072444,0.28624001372002456,14,0.0,6.557377049180328,4.918032786885246,0
7439,0,0,0.7775382886072444,0.26360209515829375,8,0.0,0.0,0.0,0
7440,1,1,1.0471975511965976,3.141592653589793,15,2.0618556701030926,2.0202020202020203,0.0,1
7441,0,1,0.5658032516109911,0.5235987755982988,22,0.9090909090909091,1.8018018018018018,5.405405405405405,0
7442,0,0,0.5658032516109911,0.28290162580549555,25,2.9197080291970803,0.0,0.0,1
7443,0,0,0.5658032516109911,0.21789397408518918,15,2.2988505747126435,0.0,0.0,0
7444,0,0,0.5658032516109911,0.5183588590714963,31,1.4423076923076923,7.5829383886255926,0.0,1
7445,0,0,0.5658032516109911,0.34224699956182586,25,3.10077519379845,1.5037593984962405,0.0,1
7446,0,0,0.5658032516109911,0.14852517299208282,12,3.3333333333333335,3.225806451612903,0.0,1
7447,0,1,0.43578794817037836,0.4487989505128276,17,0.0,0.0,0.0,0
7448,0,0,0.43578794817037836,0.2424871078332819,20,0.9009009009009009,0.0,0.0,0
7449,0,0,0.43578794817037836,0.18676626350159073,24,0.7633587786259542,3.0303030303030303,0.0,0
7450,0,0,0.43578794817037836,0.44430759348985394,11,1.7857142857142858,3.508771929824561,0.0,1
7451,0,0,0.43578794817037836,0.2933545710529936,29,0.6060606060606061,1.2048192771084338,1.8072289156626506,0
7452,0,0,0.43578794817037836,0.127307291136071,23,0.0,1.2345679012345678,1.8518518518518516,0
7453,0,0,0.43578794817037836,0.4309234169622851,32,0.4975124378109453,0.9900990099009901,1.4851485148514851,0
7454,1,1,0.7853981633974483,3.141592653589793,15,5.128205128205129,4.878048780487805,3.658536585365854,0
7455,0,1,0.4243524387082433,1.0471975511965976,17,1.0309278350515463,4.081632653061225,0.0,0
7456,0,0,0.4243524387082433,0.5658032516109911,22,2.962962962962963,2.877697841726619,2.158273381294964,1
7457,0,0,0.4243524387082433,0.43578794817037836,15,3.2967032967032965,2.127659574468085,3.1914893617021276,1
7458,0,1,0.32684096112778377,3.141592653589793,27,1.36986301369863,8.108108108108109,4.054054054054054,0
7459,0,1,0.7775382886072444,0.3490658503988659,29,3.6809815950920246,0.0,0.0,1
7460,0,0,0.7775382886072444,0.18860108387033037,17,0.9174311926605505,5.454545454545454,0.0,0
7461,0,0,0.7775382886072444,0.14526264939012612,12,2.985074626865672,5.797101449275362,4.3478260869565215,1
7462,0,0,0.7775382886072444,0.34557257271433084,23,0.0,2.0202020202020203,6.060606060606061,0
7463,0,0,0.7775382886072444,0.22816466637455057,7,2.7777777777777777,5.405405405405405,0.0,0
7464,0,0,0.7775382886072444,0.09901678199472189,33,0.5,5.970149253731343,2.9850746268656714,0
7465,0,0,0.7775382886072444,0.33516265763733283,29,1.1695906432748537,4.624277456647398,0.0,1
7466,0,0,0.7775382886072444,0.2631615315299677,25,1.5748031496062993,3.10077519379845,2.3255813953488373,1
7467,0,0,0.7775382886072444,0.05078909303446742,21,1.7094017094017093,0.0,2.5210084033613445,0
7468,1,1,1.0471975511965976,3.141592653589793,27,1.36986301369863,9.45945945945946,0.0,1
7469,0,1,0.5658032516109911,1.0471975511965976,26,0.0,2.6490066225165565,3.9735099337748343,0
7470,0,0,0.5658032516109911,0.5658032516109911,16,2.1739130434782608,4.25531914893617,3.1914893617021276,1
7471,0,0,0.5658032516109911,0.43578794817037836,8,4.166666666666667,4.0,0.0,1
7472,0,1,0.43578794817037836,1.0471975511965976,18,0.8771929824561403,3.4782608695652173,0.0,1
7473,0,0,0.43578794817037836,0.5658032516109911,22,1.910828025477707,0.0,0.0,0
7474,0,0,0.43578794817037836,0.43578794817037836,21,1.408450704225352,0.0,0.0,0
7475,0,0,0.43578794817037836,1.0367177181429925,22,0.7352941176470589,5.839416058394161,2.18978102189781,0
7476,1,1,0.7853981633974483,3.141592653589793,22,2.142857142857143,0.0,0.0,0
7477,0,1,0.4243524387082433,1.0471975511965976,24,2.142857142857143,4.195804195804196,0.0,0
7478,0,0,0.4243524387082433,0.5658032516109911,14,1.3513513513513513,5.333333333333334,0.0,0
7479,0,0,0.4243524387082433,0.43578794817037836,19,0.9009009009009009,1.7857142857142856,0.0,0
7480,0,1,0.32684096112778377,3.141592653589793,16,0.0,0.0,6.315789473684211,1
7481,0,1,0.7775382886072444,0.5235987755982988,18,2.380952380952381,4.651162790697675,3.488372093023256,1
7482,0,0,0.7775382886072444,0.28290162580549555,7,0.0,17.391304347826086,0.0,0
7483,0,0,0.7775382886072444,0.21789397408518918,12,0.0,0.0,5.0,1
7484,0,0,0.7775382886072444,0.5183588590714963,18,0.78125,4.651162790697675,4.651162790697675,0
7485,0,0,0.7775382886072444,0.34224699956182586,31,0.0,0.0,0.0,0
7486,0,0,0.7775382886072444,0.14852517299208282,19,3.8095238095238093,1.834862385321101,2.7522935779816518,1
7487,0,0,0.7775382886072444,0.5027439864559993,20,2.34375,0.0,2.2900763358778624,1
7488,1,1,1.0471975511965976,3.141592653589793,25,2.127659574468085,5.555555555555555,0.0,1
7489,0,1,0.5658032516109911,0.7853981633974483,24,2.1739130434782608,2.8368794326241136,2.127659574468085,1
7490,0,0,0.5658032516109911,0.4243524387082433,14,0.0,0.0,0.0,0
7491,0,0,0.5658032516109911,0.32684096112778377,11,0.0,6.153846153846154,0.0,1
7492,0,0,0.5658032516109911,0.7775382886072444,6,0.0,0.0,0.0,0
7493,0,1,0.43578794817037836,0.5235987755982988,22,0.0,4.10958904109589,2.054794520547945,1
7494,0,0,0.43578794817037836,0.28290162580549555,17,0.0,1.694915254237288,0.0,0
7495,0,0,0.43578794817037836,0.21789397408518918,14,0.0,2.0408163265306123,3.061224489795918,0
7496,0,0,0.43578794817037836,0.5183588590714963,27,0.6756756756756757,2.684563758389262,2.013422818791946,1
7497,0,0,0.43578794817037836,0.34224699956182586,28,1.7241379310344827,4.519774011299435,0.0,0
7498,0,0,0.43578794817037836,0.14852517299208282,14,2.272727272727273,4.444444444444445,0.0,0
7499,1,1,1.0471975511965976,3.141592653589793,23,1.4814814814814814,4.37956204379562,2.18978102189781,1
7500,0,1,0.5658032516109911,0.6283185307179586,27,2.027027027027027,2.6490066225165565,0.0,1
7501,0,0,0.5658032516109911,0.3394819509665946,17,0.9090909090909091,1.8018018018018018,2.7027027027027026,0
7502,0,0,0.5658032516109911,0.26147276890222704,12,2.985074626865672,0.0,4.3478260869565215,0
7503,0,0,0.5658032516109911,0.6220306308857955,21,3.4782608695652173,0.0,2.5210084033613445,1
7504,0,0,0.5658032516109911,0.41069639947419107,20,1.680672268907563,1.6528925619834711,0.0,1
7505,0,1,0.43578794817037836,0.39269908169872414,24,0.6756756756756757,5.369127516778524,0.0,0
7506,0,0,0.43578794817037836,0.21217621935412165,15,0.9174311926605505,3.6363636363636362,0.0,0
7507,0,0,0.43578794817037836,0.16342048056389188,32,3.6842105263157894,0.0,3.045685279187817,1
7508,0,0,0.43578794817037836,0.3887691443036222,25,2.2222222222222223,1.4492753623188406,0.0,0
7509,0,0,0.43578794817037836,0.2566852496713694,19,0.0,4.0,3.0,0
7510,0,0,0.43578794817037836,0.11139387974406212,13,0.0,2.4096385542168677,3.6144578313253013,0
7511,0,0,0.43578794817037836,0.37705798984199945,20,1.6129032258064515,3.1746031746031744,0.0,0
7512,0,0,0.43578794817037836,0.29605672297121366,27,0.6134969325153374,3.6585365853658534,0.0,1
7513,1,1,1.0471975511965976,3.141592653589793,27,2.9411764705882355,2.857142857142857,0.0,1
7514,0,1,0.5658032516109911,0.7853981633974483,19,1.7543859649122806,3.4482758620689653,2.586206896551724,1
7515,0,0,0.5658032516109911,0.4243524387082433,11,1.639344262295082,0.0,0.0,1
7516,0,0,0.5658032516109911,0.32684096112778377,18,1.8518518518518519,5.454545454545454,2.727272727272727,0
7517,0,0,0.5658032516109911,0.7775382886072444,8,0.0,8.51063829787234,0.0,0
7518,0,1,0.43578794817037836,0.5235987755982988,20,0.0,0.0,0.0,0
7519,0,0,0.43578794817037836,0.28290162580549555,20,0.9345794392523364,5.555555555555555,0.0,0
7520,0,0,0.43578794817037836,0.21789397408518918,21,0.9090909090909091,1.8018018018018018,0.0,1
7521,0,0,0.43578794817037836,0.5183588590714963,14,2.9411764705882355,5.714285714285714,0.0,1
7522,0,0,0.43578794817037836,0.34224699956182586,28,0.0,3.225806451612903,0.0,0
7523,0,0,0.43578794817037836,0.14852517299208282,16,2.3255813953488373,0.0,6.818181818181818,0
7524,1,1,1.0471975511965976,3.141592653589793,19,2.898550724637681,2.8169014084507045,0.0,1
7525,0,1,0.5658032516109911,0.4487989505128276,18,0.0,1.9417475728155338,2.9126213592233006,0
7526,0,0,0.5658032516109911,0.2424871078332819,23,2.3622047244094486,1.5384615384615385,0.0,1
7527,0,0,0.5658032516109911,0.18676626350159073,8,2.3255813953488373,0.0,6.818181818181818,0
7528,0,0,0.5658032516109911,0.44430759348985394,17,1.941747572815534,7.6190476190476195,0.0,0
7529,0,0,0.5658032516109911,0.2933545710529936,12,1.25,4.938271604938271,0.0,0
7530,0,0,0.5658032516109911,0.127307291136071,16,3.6144578313253013,0.0,0.0,1
7531,0,0,0.5658032516109911,0.4309234169622851,9,2.0833333333333335,0.0,0.0,0
7532,0,0,0.5658032516109911,0.3383505405385299,1,0.0,0.0,0.0,0
7533,0,1,0.43578794817037836,0.39269908169872414,25,1.183431952662722,3.508771929824561,1.7543859649122806,1
7534,0,0,0.43578794817037836,0.21217621935412165,25,1.2578616352201257,1.2422360248447204,0.0,1
7535,0,0,0.43578794817037836,0.16342048056389188,26,0.0,1.282051282051282,3.846153846153846,0
7536,0,0,0.43578794817037836,0.3887691443036222,18,0.0,5.9405940594059405,0.0,0
7537,0,0,0.43578794817037836,0.2566852496713694,7,5.0,4.761904761904762,7.142857142857142,1
7538,0,0,0.43578794817037836,0.11139387974406212,20,0.0,1.8867924528301887,0.0,0
7539,0,0,0.43578794817037836,0.37705798984199945,23,1.3605442176870748,1.342281879194631,0.0,1
7540,0,0,0.43578794817037836,0.29605672297121366,9,1.7543859649122806,3.4482758620689653,0.0,0
7541,1,1,0.5235987755982988,3.141592653589793,22,0.6711409395973155,5.333333333333334,2.0,1
7542,0,1,0.28290162580549555,1.0471975511965976,25,2.816901408450704,2.73972602739726,4.10958904109589,1
7543,0,0,0.28290162580549555,0.5658032516109911,18,2.7522935779816513,1.7857142857142856,0.0,1
7544,0,0,0.28290162580549555,0.43578794817037836,11,0.0,0.0,4.411764705882353,0
7545,0,1,0.21789397408518918,1.5707963267948966,28,2.0,2.6143790849673203,3.9215686274509807,0
7546,0,0,0.21789397408518918,0.8487048774164866,26,0.7194244604316546,2.857142857142857,0.0,1
7547,0,1,0.5183588590714963,0.7853981633974483,21,2.380952380952381,3.10077519379845,4.651162790697675,0
7548,0,0,0.5183588590714963,0.4243524387082433,25,1.8987341772151898,2.484472049689441,0.0,0
7549,0,0,0.5183588590714963,0.32684096112778377,32,1.3274336283185841,1.7467248908296942,0.0,0
7550,0,0,0.5183588590714963,0.7775382886072444,18,1.0101010101010102,2.0,0.0,0
7551,0,1,0.34224699956182586,3.141592653589793,16,2.1052631578947367,2.0618556701030926,3.0927835051546393,1
7552,0,1,0.14852517299208282,0.7853981633974483,31,0.5376344086021505,1.06951871657754,0.0,1
7553,0,0,0.14852517299208282,0.4243524387082433,19,0.9523809523809523,5.660377358490567,0.0,0
7554,0,0,0.14852517299208282,0.32684096112778377,14,0.0,8.108108108108109,4.054054054054054,0
7555,0,0,0.14852517299208282,0.7775382886072444,19,0.9259259259259259,1.834862385321101,2.7522935779816518,0
7556,1,1,1.5707963267948966,3.141592653589793,24,0.7246376811594203,8.633093525179856,0.0,1
7557,0,1,0.8487048774164866,0.5235987755982988,17,0.0,3.6036036036036037,0.0,0
7558,0,0,0.8487048774164866,0.28290162580549555,24,0.0,6.756756756756757,0.0,0
7559,0,0,0.8487048774164866,0.21789397408518918,11,1.408450704225352,11.11111111111111,0.0,0
7560,0,0,0.8487048774164866,0.5183588590714963,23,0.0,4.477611940298507,2.2388059701492535,1
7561,0,0,0.8487048774164866,0.34224699956182586,26,0.6756756756756757,8.053691275167784,0.0,1
7562,0,0,0.8487048774164866,0.14852517299208282,11,1.6129032258064515,3.1746031746031744,0.0,0
7563,1,1,0.6283185307179586,3.141592653589793,18,2.5210084033613445,1.639344262295082,0.0,1
7564,0,1,0.3394819509665946,1.0471975511965976,17,0.9615384615384616,3.8095238095238098,0.0,1
7565,0,0,0.3394819509665946,0.5658032516109911,23,2.027027027027027,5.298013245033113,1.9867549668874172,1
7566,0,0,0.3394819509665946,0.43578794817037836,13,1.4285714285714286,0.0,0.0,0
7567,0,1,0.26147276890222704,0.7853981633974483,23,0.6535947712418301,7.792207792207792,3.8961038961038965,1
7568,0,0,0.26147276890222704,0.4243524387082433,7,0.0,0.0,0.0,0
7569,0,0,0.26147276890222704,0.32684096112778377,11,0.0,7.894736842105263,0.0,0
7570,0,0,0.26147276890222704,0.7775382886072444,16,0.0,3.4782608695652173,0.0,0
7571,0,1,0.6220306308857955,0.5235987755982988,23,0.0,5.555555555555555,2.083333333333333,0
7572,0,0,0.6220306308857955,0.28290162580549555,18,0.0,4.123711340206185,0.0,0
7573,0,0,0.6220306308857955,0.21789397408518918,19,0.0,0.0,0.0,0
7574,0,0,0.6220306308857955,0.5183588590714963,8,0.0,0.0,0.0,0
7575,0,0,0.6220306308857955,0.34224699956182586,40,0.8658008658008658,3.4334763948497855,0.0,0
7576,0,0,0.6220306308857955,0.14852517299208282,15,0.0,4.166666666666666,3.125,1
7577,0,1,0.41069639947419107,0.28559933214452665,32,1.092896174863388,3.2432432432432434,0.0,1
7578,0,0,0.41069639947419107,0.15430997771208846,22,0.7407407407407407,1.4705882352941175,0.0,0
7579,0,0,0.41069639947419107,0.11885125859192137,23,0.6578947368421053,0.0,0.0,1
7580,0,0,0.41069639947419107,0.2827411958571798,23,0.6535947712418301,0.0,0.0,0
7581,0,0,0.41069639947419107,0.18668018157917776,16,0.0,4.123711340206185,6.185567010309279,1
7582,0,0,0.41069639947419107,0.08101373072295427,14,2.73972602739726,0.0,0.0,1
7583,0,0,0.41069639947419107,0.27422399261236324,17,1.0638297872340425,2.1052631578947367,0.0,0
7584,0,0,0.41069639947419107,0.21531398034270086,12,0.0,0.0,0.0,0
7585,0,0,0.41069639947419107,0.04155471248274607,23,1.3157894736842106,1.2987012987012987,0.0,0
7586,0,0,0.41069639947419107,0.2602181942909314,30,0.0,2.1052631578947367,1.5789473684210527,0
7587,0,0,0.41069639947419107,0.2396382683257216,14,0.0,5.063291139240507,0.0,1
7588,1,1,0.7853981633974483,3.141592653589793,23,2.272727272727273,4.444444444444445,4.444444444444445,1
7589,0,1,0.4243524387082433,0.5235987755982988,18,0.0,1.8518518518518516,0.0,0
7590,0,0,0.4243524387082433,0.28290162580549555,7,0.0,0.0,7.142857142857142,0
7591,0,0,0.4243524387082433,0.21789397408518918,16,1.8181818181818181,7.142857142857142,2.6785714285714284,1
7592,0,0,0.4243524387082433,0.5183588590714963,13,1.36986301369863,5.405405405405405,0.0,1
7593,0,0,0.4243524387082433,0.34224699956182586,15,1.8867924528301887,0.0,0.0,1
7594,0,0,0.4243524387082433,0.14852517299208282,22,1.408450704225352,2.7777777777777777,0.0,1
7595,0,1,0.32684096112778377,0.28559933214452665,22,0.847457627118644,0.0,0.0,0
7596,0,0,0.32684096112778377,0.15430997771208846,7,4.25531914893617,0.0,6.122448979591836,1
7597,0,0,0.32684096112778377,0.11885125859192137,11,1.5151515151515151,2.9850746268656714,0.0,0
7598,0,0,0.32684096112778377,0.2827411958571798,18,1.1111111111111112,0.0,0.0,0
7599,0,0,0.32684096112778377,0.18668018157917776,20,0.7874015748031497,0.0,0.0,0
7600,0,0,0.32684096112778377,0.08101373072295427,22,1.4285714285714286,0.0,0.0,0
7601,0,0,0.32684096112778377,0.27422399261236324,24,1.1494252873563218,0.0,0.0,1
7602,0,0,0.32684096112778377,0.21531398034270086,13,0.0,2.380952380952381,3.571428571428571,0
7603,0,0,0.32684096112778377,0.04155471248274607,19,0.0,5.3097345132743365,2.6548672566371683,1
7604,0,0,0.32684096112778377,0.2602181942909314,22,0.0,3.6363636363636362,2.727272727272727,0
7605,0,0,0.32684096112778377,0.2396382683257216,36,1.0582010582010581,6.282722513089005,4.712041884816753,1
7606,0,1,0.7775382886072444,0.5235987755982988,28,0.0,5.47945205479452,2.054794520547945,1
7607,0,0,0.7775382886072444,0.28290162580549555,12,1.2048192771084338,0.0,0.0,0
7608,0,0,0.7775382886072444,0.21789397408518918,16,0.0,6.0,0.0,1
7609,0,0,0.7775382886072444,0.5183588590714963,49,0.34843205574912894,7.638888888888889,0.0,0
7610,0,0,0.7775382886072444,0.34224699956182586,25,0.6289308176100629,1.25,0.0,0
7611,0,0,0.7775382886072444,0.14852517299208282,13,0.0,0.0,0.0,0
7612,1,1,1.5707963267948966,3.141592653589793,23,3.1746031746031744,12.307692307692308,0.0,1
7613,0,1,0.8487048774164866,0.5235987755982988,26,0.6666666666666666,0.0,1.9867549668874172,0
7614,0,0,0.8487048774164866,0.28290162580549555,19,0.0,1.694915254237288,0.0,0
7615,0,0,0.8487048774164866,0.21789397408518918,14,1.36986301369863,8.108108108108109,0.0,0
7616,0,0,0.8487048774164866,0.5183588590714963,7,0.0,8.88888888888889,0.0,1
7617,0,0,0.8487048774164866,0.34224699956182586,21,0.6756756756756757,6.7114093959731544,0.0,1
7618,0,0,0.8487048774164866,0.14852517299208282,39,0.8097165991902834,10.441767068273093,0.0,0
7619,1,1,1.5707963267948966,3.141592653589793,20,5.660377358490566,3.571428571428571,0.0,1
7620,0,1,0.8487048774164866,0.3141592653589793,22,2.727272727272727,5.3097345132743365,0.0,1
7621,0,0,0.8487048774164866,0.1697409754832973,18,0.7751937984496124,9.230769230769232,2.307692307692308,0
7622,0,0,0.8487048774164866,0.13073638445111352,19,0.0,5.405405405405405,0.0,1
7623,0,0,0.8487048774164866,0.31101531544289773,11,2.9411764705882355,0.0,0.0,0
7624,0,0,0.8487048774164866,0.20534819973709553,17,3.225806451612903,6.25,3.125,1
7625,0,0,0.8487048774164866,0.0891151037952497,15,1.2195121951219512,0.0,0.0,0
7626,0,0,0.8487048774164866,0.30164639187359954,18,0.9345794392523364,3.7037037037037033,5.555555555555555,1
7627,0,0,0.8487048774164866,0.23684537837697092,22,1.6528925619834711,1.6260162601626018,2.439024390243903,0
7628,0,0,0.8487048774164866,0.04571018373102068,12,1.2048192771084338,4.761904761904762,0.0,0
7629,0,0,0.8487048774164866,0.28624001372002456,21,0.0,6.956521739130435,0.0,0
7630,1,1,1.0471975511965976,3.141592653589793,19,1.5873015873015872,3.125,0.0,1
7631,0,1,0.5658032516109911,0.7853981633974483,18,2.7777777777777777,0.0,0.0,1
7632,0,0,0.5658032516109911,0.4243524387082433,17,2.4390243902439024,7.936507936507936,0.0,0
7633,0,0,0.5658032516109911,0.32684096112778377,12,0.0,8.333333333333332,0.0,1
7634,0,0,0.5658032516109911,0.7775382886072444,20,0.7633587786259542,1.5151515151515151,0.0,0
7635,0,1,0.43578794817037836,0.3490658503988659,13,2.816901408450704,2.73972602739726,0.0,0
7636,0,0,0.43578794817037836,0.18860108387033037,20,3.3333333333333335,0.0,0.0,0
7637,0,0,0.43578794817037836,0.14526264939012612,13,0.0,5.263157894736842,0.0,0
7638,0,0,0.43578794817037836,0.34557257271433084,27,0.6896551724137931,4.10958904109589,0.0,0
7639,0,0,0.43578794817037836,0.22816466637455057,25,1.3513513513513513,2.666666666666667,0.0,1
7640,0,0,0.43578794817037836,0.09901678199472189,23,0.0,5.517241379310345,0.0,1
7641,0,0,0.43578794817037836,0.33516265763733283,33,1.1111111111111112,2.197802197802198,0.0,1
7642,0,0,0.43578794817037836,0.2631615315299677,20,1.6129032258064515,7.936507936507936,2.380952380952381,0
7643,0,0,0.43578794817037836,0.05078909303446742,22,0.0,0.0,0.0,0
7644,1,1,1.0471975511965976,3.141592653589793,19,1.680672268907563,9.917355371900827,0.0,1
7645,0,1,0.5658032516109911,0.7853981633974483,24,0.7751937984496124,0.0,4.615384615384616,0
7646,0,0,0.5658032516109911,0.4243524387082433,15,1.3333333333333333,0.0,3.9473684210526314,0
7647,0,0,0.5658032516109911,0.32684096112778377,20,2.912621359223301,0.0,0.0,1
7648,0,0,0.5658032516109911,0.7775382886072444,11,2.9411764705882355,2.857142857142857,0.0,0
7649,0,1,0.43578794817037836,0.4487989505128276,14,1.075268817204301,6.382978723404255,0.0,1
7650,0,0,0.43578794817037836,0.2424871078332819,15,1.1235955056179776,0.0,0.0,0
7651,0,0,0.43578794817037836,0.18676626350159073,20,0.7246376811594203,2.877697841726619,0.0,1
7652,0,0,0.43578794817037836,0.44430759348985394,26,1.9607843137254901,0.0,0.0,0
7653,0,0,0.43578794817037836,0.2933545710529936,17,0.0,1.834862385321101,0.0,0
7654,0,0,0.43578794817037836,0.127307291136071,17,0.0,6.315789473684211,6.315789473684211,1
7655,0,0,0.43578794817037836,0.4309234169622851,12,1.492537313432836,0.0,13.23529411764706,0
7656,1,1,1.0471975511965976,3.141592653589793,20,1.8181818181818181,5.357142857142857,2.6785714285714284,1
7657,0,1,0.5658032516109911,0.7853981633974483,27,1.3888888888888888,4.10958904109589,0.0,0
